"","Borough","XCoord","YCoord"
"62202","BX",1018454,245040
"62203","BX",1015341,236955
"62204","BX",1018618,240868
"62205","BX",1004101,243180
"62206","BX",1023669,248204
"62207","BX",1026467,265983
"62208","BX",1004212,235848
"62209","BX",1028703,251854
"62210","BX",1020728,241204
"62211","BX",1012321,265820
"62212","BX",1023141,264659
"62213","BX",1023492,258707
"62214","BX",1034077,245895
"62215","BX",1022590,259480
"62216","BX",1016454,234387
"62217","BX",1013696,239809
"62218","BX",1025420,237095
"62219","BX",1029258,245698
"62220","BX",1015837,234808
"62221","BX",1015949,249592
"62222","BX",1025965,242306
"62223","BX",1021605,267854
"62224","BX",1012160,238255
"62225","BX",1024046,251252
"62226","BX",1021130,245986
"62227","BX",1021780,242785
"62228","BX",1027122,266937
"62229","BX",1016020,256936
"62230","BX",1026340,264385
"62231","BX",1024897,249503
"62232","BX",1012017,249942
"62233","BX",1004440,242930
"62234","BX",1025430,256861
"62235","BX",1013454,255885
"62236","BX",1026356,265884
"62237","BX",1007294,234560
"62238","BX",1013010,249413
"62239","BX",1011570,242303
"62240","BX",1022049,244940
"62241","BX",1017423,240729
"62242","BX",1023027,259747
"62243","BX",1021940,257261
"62244","BX",1024146,240898
"62245","BX",1029567,244189
"62246","BX",1023260,261305
"62247","BX",1028498,254614
"62248","BX",1035776,237209
"62249","BX",1008088,233698
"62250","BX",1014536,241124
"62251","BX",1022736,254483
"62252","BX",1009271,253363
"62253","BX",1024589,251218
"62254","BX",1021612,246437
"62255","BX",1026793,260761
"62256","BX",1014890,241394
"62257","BX",1011200,261833
"62258","BX",1016367,238447
"62259","BX",1030321,245156
"62260","BX",1006599,246683
"62261","BX",1025239,261360
"62262","BX",1026627,239256
"62263","BX",1030455,248240
"62264","BX",1012719,261155
"62265","BX",1011518,253023
"62266","BX",1005380,246068
"62267","BX",1015775,237266
"62268","BX",1025587,269207
"62269","BX",1012084,271316
"62270","BX",1035010,237646
"62271","BX",1026413,264005
"62272","BX",1028461,263308
"62273","BX",1005794,245363
"62274","BX",1033424,243673
"62275","BX",1013869,242494
"62276","BX",1011661,235621
"62277","BX",1025039,267678
"62278","BX",1011047,251410
"62279","BX",1024747,249442
"62280","BX",1024759,234822
"62281","BX",1026647,248167
"62282","BX",1024527,238388
"62283","BX",1009685,238867
"62284","BX",1006833,246077
"62285","BX",1021663,247177
"62286","BX",1015617,257521
"62287","BX",1025519,245476
"62288","BX",1023876,257733
"62289","BX",1020144,242665
"62290","BX",1024485,240958
"62291","BX",1032937,242425
"62292","BX",1013388,252603
"62293","BX",1026019,265362
"62294","BX",1019899,242788
"62295","BX",1027245,255694
"62296","BX",1031360,250232
"62297","BX",1023330,256842
"62298","BX",1007956,243194
"62299","BX",1025612,269773
"62300","BX",1017865,241095
"62301","BX",1024321,239414
"62302","BX",1014128,237846
"62303","BX",1027098,262929
"62304","BX",1033162,236440
"62305","BX",1027274,266533
"62306","BX",1027954,251405
"62307","BX",1010857,270700
"62308","BX",1024817,257172
"62309","BX",1010719,248769
"62310","BX",1024884,255674
"62311","BX",1007010,231580
"62312","BX",1042834,248479
"62313","BX",1011008,241614
"62314","BX",1007971,241302
"62315","BX",1025800,265202
"62316","BX",1031125,244231
"62317","BX",1006648,236641
"62318","BX",1017575,240782
"62319","BX",1025043,255710
"62320","BX",1012912,253331
"62321","BX",1007444,249929
"62322","BX",1033862,243848
"62323","BX",1022084,254537
"62324","BX",1027948,254820
"62325","BX",1023561,250770
"62326","BX",1021740,241820
"62327","BX",1031465,241663
"62328","BX",1025729,244574
"62329","BX",1018702,265971
"62330","BX",1030678,246872
"62331","BX",1014539,248244
"62332","BX",1028729,256347
"62333","BX",1009759,248288
"62334","BX",1026648,269286
"62335","BX",1043395,246007
"62336","BX",1011391,240889
"62337","BX",1032324,240839
"62338","BX",1014527,255956
"62339","BX",1022888,241532
"62340","BX",1018733,240197
"62341","BX",1015880,234082
"62342","BX",1022900,261134
"62343","BX",1029747,248797
"62344","BX",1022509,249002
"62345","BX",1022148,238265
"62346","BX",1025879,253833
"62347","BX",1018059,256619
"62348","BX",1026024,258262
"62349","BX",1028876,253560
"62350","BX",1020967,242878
"62351","BX",1026325,248201
"62352","BX",1015099,250775
"62353","BX",1021038,250136
"62354","BX",1034555,242569
"62355","BX",1031271,261694
"62356","BX",1024526,265300
"62357","BX",1036644,237420
"62358","BX",1014030,254779
"62359","BX",1015324,252266
"62360","BX",1021625,242737
"62361","BX",1015795,252311
"62362","BX",1009830,250120
"62363","BX",1018918,257740
"62364","BX",1018311,242580
"62365","BX",1018152,257248
"62366","BX",1010647,269629
"62367","BX",1011182,266036
"62368","BX",1024711,247243
"62369","BX",1021392,254302
"62370","BX",1012615,241177
"62371","BX",1016440,245524
"62372","BX",1021375,242023
"62373","BX",1034574,239261
"62374","BX",1033517,247094
"62375","BX",1009780,232508
"62376","BX",1024633,259683
"62377","BX",1014326,247890
"62378","BX",1025373,248194
"62379","BX",1007262,242268
"62380","BX",1029127,253007
"62381","BX",1016668,238567
"62382","BX",1024510,264733
"62383","BX",1034217,241039
"62384","BX",1022996,255163
"62385","BX",1021217,246495
"62386","BX",1031151,241030
"62387","BX",1017521,259356
"62388","BX",1020774,256908
"62389","BX",1033379,241334
"62390","BX",1015372,235728
"62391","BX",1025725,265699
"62392","BX",1012431,268628
"62393","BX",1037361,238838
"62394","BX",1031566,241342
"62395","BX",1012484,247786
"62396","BX",1015467,237467
"62397","BX",1011146,270638
"62398","BX",1035153,236704
"62399","BX",1009218,240733
"62400","BX",1034777,235729
"62401","BX",1027946,258776
"62402","BX",1026717,263365
"62403","BX",1021689,267615
"62404","BX",1025557,259710
"62405","BX",1008711,260083
"62406","BX",1027722,251100
"62407","BX",1016039,256953
"62408","BX",1024919,257214
"62409","BX",1012003,265378
"62410","BX",1029107,255769
"62411","BX",1029035,260926
"62412","BX",1011475,252556
"62413","BX",1012072,269456
"62414","BX",1029829,264143
"62415","BX",1016172,237111
"62416","BX",1023592,248111
"62417","BX",1025638,245225
"62418","BX",1029702,247201
"62419","BX",1025254,247566
"62420","BX",1007857,241674
"62421","BX",1015409,239658
"62422","BX",1021453,242164
"62423","BX",1006127,237915
"62424","BX",1027318,259656
"62425","BX",1031240,263621
"62426","BX",1015820,252413
"62427","BX",1016338,237494
"62428","BX",1030450,245415
"62429","BX",1029319,254835
"62430","BX",1033940,241684
"62431","BX",1009351,250612
"62432","BX",1024704,243769
"62433","BX",1016398,251652
"62434","BX",1011636,237108
"62435","BX",1025000,260495
"62436","BX",1017052,246484
"62437","BX",1012595,270513
"62438","BX",1028766,255528
"62439","BX",1026884,255695
"62440","BX",1024134,261701
"62441","BX",1017108,251369
"62442","BX",1010394,261720
"62443","BX",1008064,238586
"62444","BX",1021684,237579
"62445","BX",1017612,243031
"62446","BX",1007683,232678
"62447","BX",1024620,264041
"62448","BX",1033655,241905
"62449","BX",1025367,268491
"62450","BX",1026145,240011
"62451","BX",1011293,241356
"62452","BX",1005461,246211
"62453","BX",1027325,264514
"62454","BX",1029090,261789
"62455","BX",1021683,242357
"62456","BX",1023808,235825
"62457","BX",1024677,265168
"62458","BX",1035119,241207
"62459","BX",1012688,240429
"62460","BX",1020452,246522
"62461","BX",1025377,255970
"62462","BX",1012676,242004
"62463","BX",1027047,258332
"62464","BX",1025993,261817
"62465","BX",1017069,242042
"62466","BX",1025149,265617
"62467","BX",1028889,254121
"62468","BX",1017765,261256
"62469","BX",1024553,267163
"62470","BX",1023276,260976
"62471","BX",1031701,242276
"62472","BX",1023006,249821
"62473","BX",1024630,261611
"62474","BX",1014943,255376
"62475","BX",1006567,241293
"62476","BX",1015147,237740
"62477","BX",1020896,257178
"62478","BX",1022140,239790
"62479","BX",1018570,257869
"62480","BX",1020388,266923
"62481","BX",1027710,249784
"62482","BX",1024362,256178
"62483","BX",1018713,240307
"62484","BX",1012411,250973
"62485","BX",1016587,251029
"62486","BX",1012440,241946
"62487","BX",1024994,241157
"62488","BX",1014893,256033
"62489","BX",1022750,263914
"62490","BX",1011443,252860
"62491","BX",1007455,242705
"62492","BX",1012569,240817
"62493","BX",1031352,249764
"62494","BX",1007477,233251
"62495","BX",1016972,246822
"62496","BX",1013697,252800
"62497","BX",1012757,241761
"62498","BX",1025783,255301
"62499","BX",1023973,241786
"62500","BX",1043421,248837
"62501","BX",1030812,245640
"62502","BX",1021992,237565
"62503","BX",1020905,266176
"62504","BX",1007143,237222
"62505","BX",1013390,242821
"62506","BX",1025624,246752
"62507","BX",1033383,244172
"62508","BX",1027869,245214
"62509","BX",1021447,249730
"62510","BX",1021711,266351
"62511","BX",1012241,254895
"62512","BX",1018997,240238
"62513","BX",1021357,241216
"62514","BX",1031649,262375
"62515","BX",1008815,243826
"62516","BX",1027976,264069
"62517","BX",1024676,268165
"62518","BX",1029910,261573
"62519","BX",1028695,252579
"62520","BX",1030076,234898
"62521","BX",1023157,265579
"62522","BX",1023323,240766
"62523","BX",1025891,265753
"62524","BX",1009917,247311
"62525","BX",1020677,248827
"62526","BX",1026986,260351
"62527","BX",1012579,240835
"62528","BX",1023969,248718
"62529","BX",1023423,258898
"62530","BX",1033610,243240
"62531","BX",1011154,246681
"62532","BX",1039297,236130
"62533","BX",1005905,233184
"62534","BX",1014939,249638
"62535","BX",1029475,255084
"62536","BX",1043532,246640
"62537","BX",1026117,242979
"62538","BX",1028069,263220
"62539","BX",1024758,263983
"62540","BX",1023242,261782
"62541","BX",1026282,264457
"62542","BX",1009909,264953
"62543","BX",1025810,255036
"62544","BX",1007495,240874
"62545","BX",1014159,256612
"62546","BX",1031815,240667
"62547","BX",1020707,247272
"62548","BX",1026222,261077
"62549","BX",1025317,236925
"62550","BX",1033168,245933
"62551","BX",1030815,246355
"62552","BX",1022355,259074
"62553","BX",1025351,264385
"62554","BX",1022020,236225
"62555","BX",1021580,260595
"62556","BX",1023469,242357
"62557","BX",1026966,255455
"62558","BX",1032331,235359
"62559","BX",1010440,256642
"62560","BX",1025427,247669
"62561","BX",1024298,241572
"62562","BX",1021947,244261
"62563","BX",1022230,261556
"62564","BX",1009104,249991
"62565","BX",1025047,233845
"62566","BX",1034561,263357
"62567","BX",1006535,234845
"62568","BX",1017484,239812
"62569","BX",1029341,264171
"62570","BX",1043143,246180
"62571","BX",1032953,246543
"62572","BX",1024280,260858
"62573","BX",1021302,254769
"62574","BX",1031199,247619
"62575","BX",1026070,266445
"62576","BX",1015043,256479
"62577","BX",1007149,241370
"62578","BX",1043413,246113
"62579","BX",1033008,244794
"62580","BX",1009012,253185
"62581","BX",1035724,240415
"62582","BX",1007195,240751
"62583","BX",1024739,237218
"62584","BX",1029357,255912
"62585","BX",1026696,239467
"62586","BX",1029245,253906
"62587","BX",1021197,257117
"62588","BX",1015313,251620
"62589","BX",1022745,249648
"62590","BX",1028193,253417
"62591","BX",1025276,259112
"62592","BX",1020453,256417
"62593","BX",1033341,241983
"62594","BX",1014530,241392
"62595","BX",1014935,251228
"62596","BX",1020748,246792
"62597","BX",1025631,233875
"62598","BX",1022882,249331
"62599","BX",1008280,244881
"62600","BX",1031048,260623
"62601","BX",1007802,241549
"62602","BX",1021716,267799
"62603","BX",1043746,248547
"62604","BX",1033323,245619
"62605","BX",1029779,246771
"62606","BX",1031483,262731
"62607","BX",1019840,244656
"62608","BX",1032771,253195
"62609","BX",1013704,246871
"62610","BX",1024724,247759
"62611","BX",1031155,247932
"62612","BX",1014905,241975
"62613","BX",1043263,248543
"62614","BX",1012647,247262
"62615","BX",1020535,242280
"62616","BX",1025425,244129
"62617","BX",1030362,245183
"62618","BX",1035269,236996
"62619","BX",1009318,238593
"62620","BX",1024868,237093
"62621","BX",1007200,233633
"62622","BX",1003915,243231
"62623","BX",1011855,255272
"62624","BX",1029435,255931
"62625","BX",1031875,245416
"62626","BX",1030480,242231
"62627","BX",1009296,230380
"62628","BX",1025303,251152
"62629","BX",1010979,248106
"62630","BX",1030032,245449
"62631","BX",1035847,241069
"62632","BX",1020126,243648
"62633","BX",1025496,265339
"62634","BX",1003648,243212
"62635","BX",1021956,247050
"62636","BX",1027061,240174
"62637","BX",1006654,248025
"62638","BX",1031427,249561
"62639","BX",1010956,252775
"62640","BX",1021622,253047
"62641","BX",1024457,265774
"62642","BX",1039530,235971
"62643","BX",1012228,250205
"62644","BX",1004353,243828
"62645","BX",1010752,256706
"62646","BX",1019323,259083
"62647","BX",1028919,255557
"62648","BX",1012221,247088
"62649","BX",1034400,248276
"62650","BX",1042428,246714
"62651","BX",1008882,237029
"62652","BX",1024843,253864
"62653","BX",1026386,245482
"62654","BX",1034711,239520
"62655","BX",1024787,242742
"62656","BX",1011684,271263
"62657","BX",1028710,253293
"62658","BX",1023953,243421
"62659","BX",1015810,251411
"62660","BX",1023693,255263
"62661","BX",1025976,263361
"62662","BX",1009843,267747
"62663","BX",1025540,257806
"62664","BX",1006435,261506
"62665","BX",1003777,243464
"62666","BX",1008987,240600
"62667","BX",1008477,232936
"62668","BX",1023233,239637
"62669","BX",1026410,242530
"62670","BX",1006293,234683
"62671","BX",1005746,248674
"62672","BX",1004047,234576
"62673","BX",1009563,251542
"62674","BX",1025091,243711
"62675","BX",1034316,242010
"62676","BX",1011721,242639
"62677","BX",1023378,246102
"62678","BX",1024655,246755
"62679","BX",1028232,256179
"62680","BX",1036136,237282
"62681","BX",1031491,249162
"62682","BX",1034039,244086
"62683","BX",1014461,255433
"62684","BX",1007086,264804
"62685","BX",1035381,237400
"62686","BX",1009352,250794
"62687","BX",1031098,250187
"62688","BX",1010386,253203
"62689","BX",1024075,255658
"62690","BX",1015543,250573
"62691","BX",1033360,245200
"62692","BX",1025941,249861
"62693","BX",1011282,269051
"62694","BX",1024863,262728
"62695","BX",1009294,261137
"62696","BX",1030481,244936
"62697","BX",1033695,241843
"62698","BX",1024896,247979
"62699","BX",1023531,259018
"62700","BX",1007252,241610
"62701","BX",1025243,263053
"62702","BX",1014085,251511
"62703","BX",1007588,235228
"62704","BX",1032974,242641
"62705","BX",1025371,254487
"62706","BX",1013065,237356
"62707","BX",1006431,247304
"62708","BX",1026744,245393
"62709","BX",1031076,247864
"62710","BX",1008542,236719
"62711","BX",1018129,240627
"62712","BX",1011022,248844
"62713","BX",1014686,235272
"62714","BX",1015798,249891
"62715","BX",1025619,269554
"62716","BX",1027971,263239
"62717","BX",1024507,254892
"62718","BX",1028564,256502
"62719","BX",1019982,244667
"62720","BX",1034694,262885
"62721","BX",1029487,261395
"62722","BX",1033337,236294
"62723","BX",1006861,242011
"62724","BX",1020636,267463
"62725","BX",1012214,242004
"62726","BX",1023680,253507
"62727","BX",1023417,262304
"62728","BX",1009837,250630
"62729","BX",1015268,235727
"62730","BX",1023189,249322
"62731","BX",1026480,268021
"62732","BX",1023922,261914
"62733","BX",1023182,241809
"62734","BX",1035391,237050
"62735","BX",1028230,263680
"62736","BX",1021181,260239
"62737","BX",1034299,244006
"62738","BX",1032168,236305
"62739","BX",1016243,248058
"62740","BX",1021989,258932
"62741","BX",1024088,246650
"62742","BX",1027235,255276
"62743","BX",1011427,252795
"62744","BX",1017167,258112
"62745","BX",1014860,242887
"62746","BX",1012659,269567
"62747","BX",1007147,248361
"62748","BX",1023719,233787
"62749","BX",1029638,252702
"62750","BX",1029497,255433
"62751","BX",1034124,245786
"62752","BX",1022618,264841
"62753","BX",1025325,268728
"62754","BX",1014661,247431
"62755","BX",1033155,242168
"62756","BX",1024366,255759
"62757","BX",1034520,242625
"62758","BX",1026687,266687
"62759","BX",1023398,257927
"62760","BX",1024815,242913
"62761","BX",1024534,260025
"62762","BX",1043448,247033
"62763","BX",1025844,246301
"62764","BX",1033570,245092
"62765","BX",1008049,245066
"62766","BX",1034406,239625
"62767","BX",1032336,235978
"62768","BX",1023435,246416
"62769","BX",1027042,246411
"62770","BX",1011449,255187
"62771","BX",1026622,238744
"62772","BX",1026709,255007
"62773","BX",1027639,254449
"62774","BX",1024168,241172
"62775","BX",1018009,241885
"62776","BX",1022543,242199
"62777","BX",1024316,243173
"62778","BX",1024625,245077
"62779","BX",1024792,258870
"62780","BX",1022789,261762
"62781","BX",1036566,236975
"62782","BX",1027381,239656
"62783","BX",1027275,256329
"62784","BX",1011690,251697
"62785","BX",1033565,236938
"62786","BX",1020078,240877
"62787","BX",1028542,265026
"62788","BX",1032206,245628
"62789","BX",1015811,249926
"62790","BX",1035638,241111
"62791","BX",1022625,254038
"62792","BX",1024064,261447
"62793","BX",1011017,259703
"62794","BX",1009091,235014
"62795","BX",1025040,250047
"62796","BX",1011276,249058
"62797","BX",1026330,255709
"62798","BX",1034029,246650
"62799","BX",1007725,234327
"62800","BX",1033606,245813
"62801","BX",1016120,248580
"62802","BX",1013099,248586
"62803","BX",1026782,240408
"62804","BX",1011030,258495
"62805","BX",1022122,242304
"62806","BX",1035796,238849
"62807","BX",1033608,243827
"62808","BX",1021344,248312
"62809","BX",1023824,233569
"62810","BX",1023247,256844
"62811","BX",1026858,242735
